id,db_id,name,kind,frame_key,archive,frame_index,resolution
300,285,"Cheese, cottage, with fruit",usda,"Cheese, cottage, with fruit",1,8113,direct
301,286,"Cheese, cottage, dry curd",usda,"Cheese, cottage, dry curd",1,6131,direct
302,287,"Cheese, cottage, salted, dry curd",usda,"Cheese, cottage, salted, dry curd",1,13615,direct
303,288,Puerto Rican white cheese,usda,Puerto Rican white cheese,1,6124,direct
304,289,"Cheese, cottage, low fat",usda,"Cheese, cottage, low fat",1,1149,direct
305,290,"Cheese, cottage, lowfat, with fruit",usda,"Cheese, cottage, lowfat, with fruit",1,14302,direct
306,291,"Cheese, cottage, lowfat, low sodium",usda,"Cheese, cottage, lowfat, low sodium",1,1979,direct
307,292,"Cheese, cottage, lowfat, lactose reduced",usda,"Cheese, cottage, lowfat, lactose reduced",1,1686,direct
308,293,"Cream cheese, regular, plain",usda,"Cream cheese, regular, plain",1,1814,direct
309,294,"Cream cheese, regular, flavored",usda,"Cream cheese, regular, flavored",1,1179,direct
310,295,"Cream cheese, light",usda,"Cream cheese, light",1,5632,direct
311,296,"Cheese, American and Swiss blends",usda,"Cheese, American and Swiss blends",1,8509,direct
312,297,"Cheese, American",usda,"Cheese, American",1,6869,direct
313,298,"Cheese, American, reduced fat",usda,"Cheese, American, reduced fat",1,4749,direct
314,299,"Cheese, American, reduced sodium",usda,"Cheese, American, reduced sodium",1,10026,direct
315,300,"Cream cheese, fat free",usda,"Cream cheese, fat free",1,10362,direct
316,301,"Cheese, processed cheese food",usda,"Cheese, processed cheese food",1,8168,direct
317,302,"Cheese, processed, with vegetables",usda,"Cheese, processed, with vegetables",1,594,direct
318,303,"Cheese,  with wine",usda,"Cheese,  with wine",1,8615,direct
319,304,"Cheese spread, American or Cheddar cheese base",usda,"Cheese spread, American or Cheddar cheese base",1,13230,direct
320,305,"Cheese spread, Swiss cheese base",usda,"Cheese spread, Swiss cheese base",1,4401,direct
321,306,"Cheese spread, cream cheese",usda,"Cheese spread, cream cheese",1,13191,direct
322,307,"Cheese spread, pressurized can",usda,"Cheese spread, pressurized can",1,8614,direct
323,308,Imitation cheese,usda,Imitation cheese,1,5564,direct
324,309,"Cheese, cottage cheese, with gelatin dessert",usda,"Cheese, cottage cheese, with gelatin dessert",1,204,direct
325,310,"Cheese, cottage cheese, with gelatin dessert and fruit",usda,"Cheese, cottage cheese, with gelatin dessert and fruit",1,11661,direct
326,311,"Cheese, cottage cheese, with gelatin dessert and vegetables",usda,"Cheese, cottage cheese, with gelatin dessert and vegetables",1,1316,direct
327,312,Cheese ball,usda,Cheese ball,1,2122,direct
328,313,Artichoke dip,usda,Artichoke dip,1,1307,direct
329,314,Spinach and artichoke dip,usda,Spinach and artichoke dip,1,5203,direct
330,315,Seafood dip,usda,Seafood dip,1,11015,direct
331,316,Cheese dip with chili pepper,usda,Cheese dip with chili pepper,1,6808,direct
332,317,Cheese dip,usda,Cheese dip,1,1821,direct
333,318,Topping from cheese pizza,usda,Topping from cheese pizza,1,4097,direct
334,319,Topping from vegetable pizza,usda,Topping from vegetable pizza,1,7068,direct
335,320,Topping from meat pizza,usda,Topping from meat pizza,1,4295,direct
336,321,Topping from meat and vegetable pizza,usda,Topping from meat and vegetable pizza,1,2619,direct
337,322,Cheese fondue,usda,Cheese fondue,1,14260,direct
338,323,Cheese souffle,usda,Cheese souffle,1,6904,direct
339,324,Welsh rarebit,usda,Welsh rarebit,1,2069,direct
340,325,"Cheese sandwich, NFS",usda,"Cheese sandwich, NFS",1,7976,direct
341,326,"Cheese sandwich, American cheese, on white bread",usda,"Cheese sandwich, American cheese, on white bread",1,1608,direct
342,327,"Cheese sandwich, American cheese, on wheat bread",usda,"Cheese sandwich, American cheese, on wheat bread",1,4836,direct
343,328,"Cheese sandwich, cheddar cheese, on white bread",usda,"Cheese sandwich, cheddar cheese, on white bread",1,11130,direct
344,329,"Cheese sandwich, cheddar cheese, on wheat bread",usda,"Cheese sandwich, cheddar cheese, on wheat bread",1,2438,direct
345,330,"Cheese sandwich, reduced fat cheese, on white bread",usda,"Cheese sandwich, reduced fat cheese, on white bread",1,6106,direct
346,331,"Cheese sandwich, reduced fat cheese, on wheat bread",usda,"Cheese sandwich, reduced fat cheese, on wheat bread",1,2395,direct
347,332,"Grilled cheese sandwich, NFS",usda,"Grilled cheese sandwich, NFS",1,2036,direct
348,333,"Grilled cheese sandwich, American cheese, on white bread",usda,"Grilled cheese sandwich, American cheese, on white bread",1,13621,direct
349,334,"Grilled cheese sandwich, American cheese, on wheat bread",usda,"Grilled cheese sandwich, American cheese, on wheat bread",1,2985,direct
350,335,"Grilled cheese sandwich, cheddar cheese, on white bread",usda,"Grilled cheese sandwich, cheddar cheese, on white bread",1,2832,direct
351,336,"Grilled cheese sandwich, cheddar cheese, on wheat bread",usda,"Grilled cheese sandwich, cheddar cheese, on wheat bread",1,2912,direct
352,337,"Grilled cheese sandwich, reduced fat cheese, on white bread",usda,"Grilled cheese sandwich, reduced fat cheese, on white bread",1,6906,direct
353,338,"Grilled cheese sandwich, reduced fat cheese, on wheat bread",usda,"Grilled cheese sandwich, reduced fat cheese, on wheat bread",1,9199,direct
354,339,Cheese sauce,usda,Cheese sauce,1,5153,direct
355,340,Alfredo sauce,usda,Alfredo sauce,1,4138,direct
356,341,Alfredo sauce with added vegetables,usda,Alfredo sauce with added vegetables,1,7928,direct
357,342,Alfredo sauce with meat,usda,Alfredo sauce with meat,1,6126,direct
358,343,Alfredo sauce with meat and added vegetables,usda,Alfredo sauce with meat and added vegetables,1,805,direct
359,344,Alfredo sauce with poultry,usda,Alfredo sauce with poultry,1,8125,direct
360,345,Alfredo sauce with poultry and added vegetables,usda,Alfredo sauce with poultry and added vegetables,1,6184,direct
361,346,Alfredo sauce with seafood,usda,Alfredo sauce with seafood,1,494,direct
362,347,Alfredo sauce with seafood and added vegetables,usda,Alfredo sauce with seafood and added vegetables,1,8110,direct
363,348,"Mozzarella sticks, breaded, baked, or fried",usda,"Mozzarella sticks, breaded, baked, or fried",1,2003,direct
364,349,"Mozzarella cheese, tomato, and basil, with oil and vinegar dressing",usda,"Mozzarella cheese, tomato, and basil, with oil and vinegar dressing",1,13951,direct
365,350,"Meat, NFS",usda,"Meat, NFS",1,4277,direct
366,351,"Meat, ground, NFS",usda,"Meat, ground, NFS",1,6977,direct
367,352,"Baby Toddler meat, NFS",usda,"Baby Toddler meat, NFS",1,12868,direct
368,353,"Beef, NFS",usda,"Beef, NFS",1,3196,direct
369,354,"Steak, NS as to type of meat, NS as to fat eaten",usda,"Steak, NS as to type of meat, NS as to fat eaten",1,5597,direct
370,355,"Beef, steak, NFS",usda,"Beef, steak, NFS",1,13008,direct
371,356,"Beef, steak, chuck",usda,"Beef, steak, chuck",1,12622,direct
372,357,"Beef, steak, cube",usda,"Beef, steak, cube",1,3807,direct
373,358,"Beef, steak, flank",usda,"Beef, steak, flank",1,8286,direct
374,359,"Beef, steak, ribeye, NS as to fat eaten",usda,"Beef, steak, ribeye, NS as to fat eaten",1,9486,direct
375,360,"Beef, steak, ribeye, lean and fat eaten",usda,"Beef, steak, ribeye, lean and fat eaten",1,7675,direct
376,361,"Beef, steak, ribeye, lean only eaten",usda,"Beef, steak, ribeye, lean only eaten",1,9113,direct
377,362,"Beef, steak, round",usda,"Beef, steak, round",1,7053,direct
378,363,"Beef, steak, sirloin, NS as to fat eaten",usda,"Beef, steak, sirloin, NS as to fat eaten",1,10254,direct
379,364,"Beef, steak, sirloin, lean and fat eaten",usda,"Beef, steak, sirloin, lean and fat eaten",1,827,direct
380,365,"Beef, steak, sirloin, lean only eaten",usda,"Beef, steak, sirloin, lean only eaten",1,1567,direct
381,366,"Beef, steak, strip, NS as to fat eaten",usda,"Beef, steak, strip, NS as to fat eaten",1,12411,direct
382,367,"Beef, steak, strip, lean and fat eaten",usda,"Beef, steak, strip, lean and fat eaten",1,4797,direct
383,368,"Beef, steak, strip, lean only eaten",usda,"Beef, steak, strip, lean only eaten",1,7371,direct
384,369,"Beef, steak, T-bone, NS as to fat eaten",usda,"Beef, steak, T-bone, NS as to fat eaten",1,1937,direct
385,370,"Beef, steak, T-bone,  lean and fat eaten",usda,"Beef, steak, T-bone,  lean and fat eaten",1,1897,direct
386,371,"Beef, steak, T-bone, lean only eaten",usda,"Beef, steak, T-bone, lean only eaten",1,7690,direct
387,372,"Beef, steak, tenderloin",usda,"Beef, steak, tenderloin",1,6325,direct
388,373,"Beef, steak, country fried",usda,"Beef, steak, country fried",1,6950,direct
389,374,"Beef, oxtails",usda,"Beef, oxtails",1,11383,direct
390,375,"Beef, neck bones",usda,"Beef, neck bones",1,2783,direct
391,376,"Beef, shortribs",usda,"Beef, shortribs",1,7380,direct
392,377,"Beef, cow head",usda,"Beef, cow head",1,9507,direct
393,378,"Beef, roast",usda,"Beef, roast",1,516,direct
394,379,"Beef, pot roast",usda,"Beef, pot roast",1,847,direct
395,380,"Beef, stew meat",usda,"Beef, stew meat",1,7105,direct
396,381,"Beef, corned",usda,"Beef, corned",1,6024,direct
397,382,"Beef, brisket",usda,"Beef, brisket",1,7762,direct
398,383,"Beef, sandwich steak",usda,"Beef, sandwich steak",1,6845,direct
399,384,"Beef, ground, raw",usda,"Beef, ground, raw",1,7307,direct
400,385,"Beef, ground",usda,"Beef, ground",1,842,direct
401,386,"Beef, ground, patty",usda,"Beef, ground, patty",1,5851,direct
402,387,"Beef, bacon, cooked",usda,"Beef, bacon, cooked",1,9509,direct
403,388,"Beef, bacon, reduced sodium, cooked",usda,"Beef, bacon, reduced sodium, cooked",1,9470,direct
404,389,"Beef, dried, chipped, uncooked",usda,"Beef, dried, chipped, uncooked",1,14073,direct
405,390,"Beef, dried, chipped, cooked in fat",usda,"Beef, dried, chipped, cooked in fat",1,7293,direct
406,391,Beef jerky,usda,Beef jerky,1,13532,direct
407,392,Baby Toddler beef,usda,Baby Toddler beef,1,13222,direct
,393,"Pork, NFS",dravya,"Pork, NFS",1,8910,direct
409,394,"Pork, ground",usda,"Pork, ground",1,12417,direct
410,395,"Pork, carnitas",usda,"Pork, carnitas",1,8101,direct
411,396,Pork jerky,usda,Pork jerky,1,7462,direct
412,397,"Pork, chop, NS as to fat eaten",usda,"Pork, chop, NS as to fat eaten",1,5535,direct
413,398,"Pork, chop, lean and fat eaten",usda,"Pork, chop, lean and fat eaten",1,3125,direct
414,399,"Pork, chop, lean only eaten",usda,"Pork, chop, lean only eaten",1,3075,direct
415,400,"Pork, chop, coated, NS as to fat eaten",usda,"Pork, chop, coated, NS as to fat eaten",1,2390,direct
416,401,"Pork, chop, coated, lean and fat eaten",usda,"Pork, chop, coated, lean and fat eaten",1,1846,direct
417,402,"Pork, chop, coated, lean only eaten",usda,"Pork, chop, coated, lean only eaten",1,8376,direct
418,403,"Pork, chop, stuffed",usda,"Pork, chop, stuffed",1,1883,direct
419,404,"Pork, steak, NS as to fat eaten",usda,"Pork, steak, NS as to fat eaten",1,9129,direct
420,405,"Pork, steak, lean and fat eaten",usda,"Pork, steak, lean and fat eaten",1,12191,direct
421,406,"Pork, steak, lean only eaten",usda,"Pork, steak, lean only eaten",1,392,direct
422,407,"Pork, steak, coated",usda,"Pork, steak, coated",1,5013,direct
423,408,"Pork, tenderloin",usda,"Pork, tenderloin",1,144,direct
424,409,Ham,usda,Ham,1,5423,direct
425,410,"Ham, prosciutto",usda,"Ham, prosciutto",1,9999,direct
426,411,"Ham, canned",usda,"Ham, canned",1,6413,direct
427,412,"Ham, ground",usda,"Ham, ground",1,4484,direct
428,413,"Pork, roast",usda,"Pork, roast",1,13801,direct
429,414,"Pork, roll",usda,"Pork, roll",1,6802,direct
430,415,"Canadian bacon, cooked",usda,"Canadian bacon, cooked",1,1487,direct
431,416,"Bacon, NS as to type of meat, cooked",usda,"Bacon, NS as to type of meat, cooked",1,5498,direct
432,417,"Bacon, NS as to type of meat, reduced sodium, cooked",usda,"Bacon, NS as to type of meat, reduced sodium, cooked",1,4037,direct
433,418,"Pork bacon, NS as to fresh, smoked or cured, cooked",usda,"Pork bacon, NS as to fresh, smoked or cured, cooked",1,9804,direct
434,419,"Pork bacon, NS as to fresh, smoked or cured, reduced sodium, cooked",usda,"Pork bacon, NS as to fresh, smoked or cured, reduced sodium, cooked",1,1382,direct
435,420,"Pork bacon, smoked or cured, cooked",usda,"Pork bacon, smoked or cured, cooked",1,14425,direct
436,421,"Bacon or side pork, fresh, cooked",usda,"Bacon or side pork, fresh, cooked",1,880,direct
437,422,"Pork bacon, smoked or cured, reduced sodium, cooked",usda,"Pork bacon, smoked or cured, reduced sodium, cooked",1,2617,direct
438,423,"Fat back, cooked",usda,"Fat back, cooked",1,2372,direct
439,424,"Ribs, NFS",usda,"Ribs, NFS",1,9858,direct
440,425,"Pork, ribs",usda,"Pork, ribs",1,8202,direct
441,426,"Pork, cracklings",usda,"Pork, cracklings",1,6586,direct
442,427,"Pork, ears",usda,"Pork, ears",1,6188,direct
443,428,"Pork, bones",usda,"Pork, bones",1,4341,direct
444,429,"Pork, pig's feet",usda,"Pork, pig's feet",1,2561,direct
445,430,"Pork, pig's feet, pickled",usda,"Pork, pig's feet, pickled",1,7314,direct
446,431,"Pork, ham hocks",usda,"Pork, ham hocks",1,12810,direct
447,432,"Pork, belly",usda,"Pork, belly",1,1396,direct
448,433,Pork skin rinds,usda,Pork skin rinds,1,1961,direct
449,434,Baby Toddler ham,usda,Baby Toddler ham,1,4025,direct
450,435,Baby Toddler meat stick,usda,Baby Toddler meat stick,1,13668,direct
451,436,"Lamb, NS as to cut",usda,"Lamb, NS as to cut",1,741,direct
452,437,"Lamb, chop",usda,"Lamb, chop",1,6214,direct
453,438,"Lamb, ground",usda,"Lamb, ground",1,9459,direct
454,439,Goat,usda,Goat,1,895,direct
455,440,"Veal, chop",usda,"Veal, chop",1,11450,direct
456,441,"Veal, ground",usda,"Veal, ground",1,9110,direct
457,442,Mock chicken legs,usda,Mock chicken legs,1,13884,direct
458,443,Rabbit,usda,Rabbit,1,11641,direct
459,444,"Venison, NFS",usda,"Venison, NFS",1,7127,direct
460,445,"Venison, steak",usda,"Venison, steak",1,8846,direct
461,446,Venison/deer jerky,usda,Venison_deer jerky,1,14177,direct
462,447,Venison sausage,usda,Venison sausage,1,10492,direct
463,448,Moose,usda,Moose,1,11349,direct
464,449,Bear,usda,Bear,1,5839,direct
465,450,Caribou,usda,Caribou,1,1870,direct
466,451,Bison,usda,Bison,1,12091,direct
467,452,Groundhog,usda,Groundhog,1,14051,direct
468,453,Opossum,usda,Opossum,1,12343,direct
469,454,Squirrel,usda,Squirrel,1,8521,direct
470,455,Beaver,usda,Beaver,1,11566,direct
471,456,Raccoon,usda,Raccoon,1,349,direct
472,457,Armadillo,usda,Armadillo,1,524,direct
473,458,Wild pig,usda,Wild pig,1,7069,direct
474,459,Ostrich,usda,Ostrich,1,5656,direct
475,460,"Chicken, NS as to part and cooking method, NS as to skin eaten",usda,"Chicken, NS as to part and cooking method, NS as to skin eaten",1,4677,direct
476,461,"Chicken, NS as to part and cooking method, skin eaten",usda,"Chicken, NS as to part and cooking method, skin eaten",1,7142,direct
477,462,"Chicken, NS as to part and cooking method, skin not eaten",usda,"Chicken, NS as to part and cooking method, skin not eaten",1,11522,direct
478,463,"Chicken, NS as to part, baked, broiled, or roasted, NS as to skin eaten",usda,"Chicken, NS as to part, baked, broiled, or roasted, NS as to skin eaten",1,6523,direct
479,464,"Chicken, NS as to part, baked, broiled, or roasted, skin eaten",usda,"Chicken, NS as to part, baked, broiled, or roasted, skin eaten",1,11704,direct
480,465,"Chicken, NS as to part, baked, broiled, or roasted, skin not eaten",usda,"Chicken, NS as to part, baked, broiled, or roasted, skin not eaten",1,67,direct
481,466,"Chicken, NS as to part, rotisserie, NS as to skin eaten",usda,"Chicken, NS as to part, rotisserie, NS as to skin eaten",1,3318,direct
482,467,"Chicken, NS as to part, rotisserie, skin eaten",usda,"Chicken, NS as to part, rotisserie, skin eaten",1,4170,direct
483,468,"Chicken, NS as to part, rotisserie, skin not eaten",usda,"Chicken, NS as to part, rotisserie, skin not eaten",1,3275,direct
484,469,"Chicken, NS as to part, stewed, NS as to skin eaten",usda,"Chicken, NS as to part, stewed, NS as to skin eaten",1,7285,direct
485,470,"Chicken, NS as to part, stewed, skin eaten",usda,"Chicken, NS as to part, stewed, skin eaten",1,12122,direct
486,471,"Chicken, NS as to part, stewed, skin not eaten",usda,"Chicken, NS as to part, stewed, skin not eaten",1,11565,direct
487,472,"Chicken, NS as to part, grilled without sauce, NS as to skin eaten",usda,"Chicken, NS as to part, grilled without sauce, NS as to skin eaten",1,1015,direct
488,473,"Chicken, NS as to part, grilled without sauce, skin eaten",usda,"Chicken, NS as to part, grilled without sauce, skin eaten",1,115,direct
489,474,"Chicken, NS as to part, grilled without sauce, skin not eaten",usda,"Chicken, NS as to part, grilled without sauce, skin not eaten",1,212,direct
490,475,"Chicken, NS as to part, grilled with sauce, NS as to skin eaten",usda,"Chicken, NS as to part, grilled with sauce, NS as to skin eaten",1,7129,direct
491,476,"Chicken, NS as to part, grilled with sauce, skin eaten",usda,"Chicken, NS as to part, grilled with sauce, skin eaten",1,3071,direct
492,477,"Chicken, NS as to part, grilled with sauce, skin not eaten",usda,"Chicken, NS as to part, grilled with sauce, skin not eaten",1,3990,direct
493,478,"Chicken, NS as to part, sauteed, skin eaten",usda,"Chicken, NS as to part, sauteed, skin eaten",1,6366,direct
494,479,"Chicken, NS as to part, sauteed, skin not eaten",usda,"Chicken, NS as to part, sauteed, skin not eaten",1,9519,direct
495,480,"Chicken, NS as to part, fried, coated, skin / coating eaten",usda,"Chicken, NS as to part, fried, coated, skin _ coating eaten",1,9538,direct
496,481,"Chicken, NS as to part, fried, coated, skin / coating not eaten",usda,"Chicken, NS as to part, fried, coated, skin _ coating not eaten",1,6371,direct
497,482,"Chicken, NS as to part, baked, coated, skin / coating eaten",usda,"Chicken, NS as to part, baked, coated, skin _ coating eaten",1,6378,direct
